mse,psnr,ssim,lpips
0.003963292110711336,24.019439697265625,0.8326578736305237,0.17781245708465576
0.0036926912143826485,24.32657241821289,0.839687168598175,0.17299452424049377
0.003697145264595747,24.32133674621582,0.8371699452400208,0.17484256625175476
0.003815909381955862,24.184019088745117,0.8298441767692566,0.17934446036815643
0.0038828589022159576,24.10848617553711,0.8289554715156555,0.18381498754024506
0.0037957921158522367,24.20697784423828,0.8283426761627197,0.18262287974357605
0.003681938396766782,24.339235305786133,0.8333053588867188,0.18267595767974854
0.003879964118823409,24.111724853515625,0.8300310969352722,0.18328018486499786
0.003718183608725667,24.296693801879883,0.8315267562866211,0.1802646815776825
