mse,psnr,ssim,lpips
0.002468882827088237,26.074996948242188,0.9076881408691406,0.09518404304981232
0.002039883518591523,26.903945922851562,0.9236512780189514,0.07728492468595505
0.0019300089916214347,27.1444091796875,0.9254376292228699,0.0747445821762085
0.0023161766584962606,26.352283477783203,0.9097750186920166,0.08261540532112122
0.0023054061457514763,26.372526168823242,0.9102036952972412,0.08712440729141235
0.0021538392174988985,26.667869567871094,0.9127475619316101,0.08847584575414658
0.0025267223827540874,25.974424362182617,0.897516667842865,0.09679599851369858
0.0025690095499157906,25.90234375,0.9021399617195129,0.09319323301315308
0.0023674643598496914,26.257164001464844,0.9054791331291199,0.08930766582489014
