mse,psnr,ssim,lpips
0.002579852705821395,25.884052276611328,0.8979652523994446,0.10318870842456818
0.002193804830312729,26.58802032470703,0.9117400646209717,0.0886874794960022
0.002124730497598648,26.72696304321289,0.9105594158172607,0.08899921178817749
0.0024466526228934526,26.114276885986328,0.8977419137954712,0.09504227340221405
0.002432161010801792,26.140077590942383,0.8989751935005188,0.0985143631696701
0.002316894009709358,26.35093879699707,0.8994314670562744,0.10081050544977188
0.002570576500147581,25.899694442749023,0.889850378036499,0.10568945854902267
0.0026357059832662344,25.791032791137695,0.8929136991500854,0.1032538041472435
0.002457277849316597,26.095458984375,0.8958522081375122,0.09885761886835098
